business_name,postal_code,town,state,country,website,email,owner_name,source_url,_source
La Piazza,79098,Freiburg im Breisgau,,,,reservierung@lapiazza-freiburg.de,"orm;gform||(document.addEventListener(""gform_main_scripts_loaded""",https://www.lapiazza-freiburg.de,site
Martinsbräu Freiburg,79098,Freiburg im Breisgau,,,,info@mbfr.de,nIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&#038;_nc_ohc=XsGAIvEgaucQ7kNvwFLe3pV&#0,https://www.xn--martinsbru-freiburg-owb.de,site
Marmell,79098,Freiburg im Breisgau,,,,info@marmell.de,alt erstellt. Für die Richtigkeit,https://www.marmell.de/impressum.html,site
Café Schwarzes Kloster,79098,Freiburg im Breisgau,,,,lapiazza.freiburg@gmail.com,Salvatore Guastella,https://www.schwarzes-kloster.com/impressum,site
Woods,79098,Freiburg im Breisgau,,,,rubar_97@hotmail.de,wLzEuMC9zVHlwZS9SZXNvdXJjZVJlZiMiIHhtcDpDcmVhdG9yVG9vbD0iQWRvYmUgUGhvdG9zaG9wIENT,https://woods-coctailhookah.eatbu.com/?lang=de,site
Café Schmidt,79098,Freiburg im Breisgau,,,,kontakt@cafeschmidt.de,"ullscreen"":null",https://test3-cafeschmidt.jimdofree.com/kontakt,site
Spicetrails,79098,Freiburg im Breisgau,,,,hello@eatspicetrails.com,ilter.mobile-one-line {,https://eatspicetrails.com/impressum/,site
Spaghetteria Bella Italia,79098,Freiburg im Breisgau,,,,,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://bella-italia-freiburg.de/impressum,site
Tizio Caffé,79098,Freiburg im Breisgau,,,,info@tizio-freiburg.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.tizio-freiburg.de/impressum/,site
Blauer Fuchs,79098,Freiburg im Breisgau,,,,info@blauer-fuchs.de,,https://www.blauer-fuchs.de/Impressum.php,site
La Culinaria im Theater,79098,Freiburg im Breisgau,,,,info@laculinaria.de,José Manuel García SerranoThomas Rauhut KONTAKT Telefon: 0761 2172220 E-Mail:&nbs,https://laculinaria.de/impressum/,site
Café Auszeit,79098,Freiburg im Breisgau,,,,auszeitfreiburg@gmail.com,der angegebenen E-Mail-Adresse sind,https://cafeauszeit.com/impressum-2/,site
Sciurus Eiscafé,68753,Waghäusel,,,,info@sciurus-eiscafe.de,,https://www.sciurus-eiscafe.de/impressum.html,site
Gaststätte Schützenhaus,73660,Urbach,,,,,,https://p2m-1.forsaledomain.net/true1.php?id=sch222fld4n80cmp,site
En Edem zur Gärtnerklause,76356,Weingarten (Baden),,,,,,https://en-edem.de/kontakt/impressum,site
Hellas,76185,Karlsruhe,,,,kontakt@hellas-karlsruhe.de,Familie Odysseas Kokas | Bonner Straße 25a (Am Bonner Platz) | 76185 Karlsruhe |,https://hellas-karlsruhe.de/,site
Schwanen-Bräu,70794,Filderstadt,,,,info@schwanen-braeu.de,EBpZ_jQbQDs6RjChMbpTuzua807g_HrlPO0=/https://www.schwanen-braeu.de/img/stream/wal,https://www.schwanen-braeu.de/de,site
Waldschänke zur Distelklinge,70794,Filderstadt,,,,photo@davidfranck.de,Beate Kapaun,https://www.distelklinge.de/,site
Coco Bistro,70794,Filderstadt,,,,cocofilderstadt@gmail.com,local-roboto-css' href='https://cocobistro.de/wp-content/uploads/elementor/google,https://cocobistro.de/,site
Schwarzer Hasen,88239,Wangen im Allgäu,,,,,"zZW4uZGUmYV9pZD0xJnNlc3Npb249VzRnQldnZlo0MDg5bkxjdk9lNU4mdHJhY2txdWVyeT0x""}",http://www2.waldgasthof-schwarzer-hasen.de/,site
BF BlackForest Music-Diner,72285,Pfalzgrafenweiler,,,,info@bf-musicdiner.de,ormsub:hover,https://bf-musicdiner.de/,site
Landgasthaus Schreyerhof,74394,Hessigheim,,,,gaststaette@schreyerhof.de,,https://schreyerhof.de/kontakt-reservierung/,site
Kesselhaus,73614,Schorndorf,,,,,"Dietmar Haerer. Telefon: 07181 - 484933"">",https://www.kesselhaus-schorndorf.de/impressum,site
Im Autal,73337,Bad Überkingen,,,,info@im-autal.de,von Drittanbietern zur Verfügung gestellt werden,https://www.im-autal.de/,site
TCT-Clubhaus,70499,Stuttgart,,,,info@clubhaustachenberg.com,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://clubhaus-tachenberg.de/IMPRESSUM,site
Cafe Conditorei Schreyer,73614,Schorndorf,,,,info@cafe-schreyer.de,s des Cafe Schreyer – begeisterte sich für den Zauber Ihres Klangs. Möglicherweis,https://cafe-schreyer.de/,site
Sale e Pepe Da Pietro,72135,Dettenhausen,,,,info@sale-pepe.online,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://sale-pepe.online/impressum/,site
Taverna Athos,70771,Leinfelden-Echterdingen,,,,info@tavernaathos.de,,https://tavernaathos.de/imprint.html,site
Amtskeller,75236,Kämpfelbach,,,,info@amtskeller-ersingen.de,geführtes Restaurant. Man wird herzlich,https://amtskeller-ersingen.de/,site
MaiGarden Karlsruhe,76133,Karlsruhe,,,,,GhIAEhJSR2o5CCjPy-5iMH4izV5m_opnZLfeTlGzMc5ZZpm1y-mQNP3t4ai__NQQeXw4KmW2PtOnUgUHf,https://maigarden-karlsruhe.jimdosite.de/kontakt/impressum,site
Schützenhaus Bonlanden,70794,Filderstadt,,,,,ältiger inhaltlicher Kontrolle übernehmen wir keine Haftung für die Inhalte exter,https://kksv.org/index.php/impressum,site
Ha Noi Aroma Murrhardt,71540,Murrhardt,,,,info@hanoiaroma-murrhardt.de,,https://www.hanoiaroma-murrhardt.de/kontakt/,site
Eddi´s Biker-Residenz,71566,Althütte,,,,motorradspiegel@t-online.de,,https://testbiker-residenz.de/kontakt/,site
Landgasthof Linde,72622,Nürtingen,,,,info@hotel-landgasthof-linde.de,"ullscreen"":true",https://www.hotel-landgasthof-linde.de/,site
Landgasthof Deutsches Haus,73235,Gruibingen,,,,info@deutsches-haus-weilheim.de,orm_wrapper{display:block!important}.ha-scroll-to-top-wrap.ha-scroll-to-top-hide{,https://www.deutsches-haus-weilheim.de/,site
Credo Ristorante,88046,Friedrichshafen,,,,,,https://www.credo-ristorante-fn.de/impressum,site
Ristorante Pizzeria Waldhorn,72202,Nagold,,,,p.parisi@ristorante-waldhorn.de,r nach § 55 II RStV:,https://www.ristorante-waldhorn.de/wp-content/themes/bootscore-child/maintenance/legal/impressum.php,site
Bundschuh,76646,Bruchsal,,,,,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://bundschuh-untergrombach.de/impressum,site
Landgasthof Zum Hirsch,75196,Remchingen,,,,,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.hirsch-remchingen.de/impressum.html,site
Pizzeria Atlantic,71139,Ehningen,,,,,lasche für die perfekte Erfrischung für jeden Tag - allein oder zu zweit.,https://www.pizzeriaatlantic.de/,site
Restaurant D'Arena am Sportplatz,71120,Grafenau,,,,,der Website verwendet (First-Party-Cookie),https://www.restaurant-darena.com/impressum/,site
Schützenhaus,71139,Ehningen,,,,info@schuetzengilde-ehningen.de,alt zusammengestellt. Gleichwohl wird keine Gewähr für die Richtigkeit oder Volls,http://schuetzengilde-ehningen.de/impressum-herausgeber-und-datenschutzerklaerung/,site
Jahnhalle,75045,Walzbachtal,,,,,ältiger Bearbeitung kann für die Fehlerfreiheit,https://tsv-joehlingen.de/impressum/,site
Hotel-Restaurant Landhaus Feckl,71139,Ehningen,,,,info@landhausfeckl.de,"geführter Service""",https://www.landhausfeckl.de,site
Virtshaus Ulm,89073,Ulm,,,,info@virtshaus-ulm.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://virtshaus-ulm.de/impressum/,site
Rafa am Markt,71034,Böblingen,,,,,,http://www.rafa-am-markt.de/impressum/,site
Pattaya Asiafood,76297,Stutensee,,,,pattaya.asiafood@gmail.com,wAHgAkAEAmAGUAaABoRGqAQUxMS4xMbgBAcgBAPgBAZgCFqAC-RHCAgQQIxgnwgILEC4YgAQYsQMYgwHC,https://pattaya-asiafood.de/impressum/,site
Die Küche,74931,Lobbach,,,,,orm_wrapper,https://www.manfred-sauer.com/hersteller/impressum,site
Solitudestüble,70499,Stuttgart,,,,webmaster@solitudestueble.de,von Drittanbietern zur Verfügung gestellt werden,https://www.solitudestueble.de/Impressum,site
Cafe Galerie,76227,Karlsruhe,,,,info@cafegalerie-karlsruhe.de,"Twvc2NyaXB0Pg==""",https://cafegalerie-karlsruhe.de/,site
Hotel-Restaurant Fortuna,79199,Kirchzarten,,,,info@hotel-fortuna.de,iles,https://www.hotel-fortuna-kirchzarten.de/de/impressum/,site
Gasthaus zum Buckhof,79289,Horben,,,,info@buckhof.de,"low"":""NONE""",https://buckhofhorben.wixsite.com/gasthausbuckhof/essenundtrinken,site
Andreasbräu,76344,Eggenstein-Leopoldshafen,,,,flags@2x.png,"pU9DlKp7Rj8F0ITLV""",https://andreasbraeu.de/,site
Rheinterrassen Karlsruhe,76187,Karlsruhe,,,,info@rheinterrassen-karlsruhe.de,orm_wrapper{display:block!important}.ha-scroll-to-top-wrap.ha-scroll-to-top-hide{,https://rheinterrassen-karlsruhe.de/,site
Landgasthaus Zum Engel,79348,Freiamt,,,,info@engel-tennenbach.de,local-roboto-css' href='https://engel-tennenbach.de/wp-content/uploads/elementor/,https://engel-tennenbach.de/,site
Club Zwanglos,70173,Stuttgart,,,,,,https://white-noise.eu,site
Zum Weißen Stein,69221,Dossenheim,,,,dpo@wordpress.org,yZW50RWxlbWVudCk7CgogICAgaWYgKGxhYmVsICYmIGNoZWNrYm94KSB7CiAgICAgICAgY2hlY2tib3gu,https://weisserstein-dossenheim.de/,site
Reinmuth,76137,Karlsruhe,,,,info@baeckerei-reinmuth.de,Stefan Reinmuth,https://www.baeckerei-reinmuth.de/Kontaktformular-/-Impressum/,site
Kaisergarten,76133,Karlsruhe,,,,info@kaiser-garten.de,s. Dies gilt insbesondere für Vervielfältigung,https://www.kaiser-garten.de/impressum/,site
Taverna bei Kosta,70569,Stuttgart,,,,michaelajehring@gmx.de,wLzEuMC9zVHlwZS9SZXNvdXJjZVJlZiMiIHhtcDpDcmVhdG9yVG9vbD0iQWRvYmUgUGhvdG9zaG9wIENT,https://taverna-by-kosta.eatbu.com/?lang=de,site
Bistro Einstein,70182,Stuttgart,,,,,,https://bistroeinstein.de/imprint,site
Café-Bistro Stromberg,74392,Freudental,,,,info@stromberg-freudental.de,geführtes Restaurant,https://stromberg-freudental.de/,site
Schwarze Henne,89073,Ulm,,,,,,https://p2m-1.forsaledomain.net/true1.php?id=sch5ewgpiew508u0,site
Löwen,79591,Eimeldingen,,,,info@loewen-eimeldingen.de,local-raleway-css' href='https://loewen-eimeldingen.de/wp-content/uploads/element,https://loewen-eimeldingen.de/impressum/,site
China-Thai-Wok,72070,Tübingen,,,,poststelle@lfdi.bwl.de,Thomas Kempe,https://www.china-thai-wok.de/impressum/,site
Alte Kanzlei,70173,Stuttgart,,,,info@alte-kanzlei-stuttgart.de,jayIgc3Ryb2tlLXdpZHRoPSIyIiBzdHJva2UtbGluZWNhcD0icm91bmQiIHN0cm9rZS1saW5lam9pbj0i,https://alte-kanzlei-stuttgart.de/,site
Löcherberg-Hütte,77784,Oberharmersbach,,,,info@locherberg-huette.de,,https://www.loecherberg-huette.de/kontakt/,site
Ristorante Goldoni,70197,Stuttgart,,,,info@goldoni-online.de,,https://ristorante-goldoni.de/impressum/,site
Pfizenmaiers Kulinarium,71540,Murrhardt,,,,ghabermann@fotoreporter.de,"yZHQyLmpwZyIsInNsaWRlc2hvdyI6IjQzYzg3NzMifQ%3D%3D"">",https://pfizenmaiers-kulinarium.de,site
Vapiano,70173,Stuttgart,,,,stuttgart1@vapiano.de,Küche -->,https://www.vapiano.de/de/restaurants/stuttgart,site
Gasthaus zum Bahnhöfle,73340,Amstetten,,,,info@bahnhoefle-stubersheim.de,,http://bahnhoefle-stubersheim.de/impressum/,site
Tresor,73033,Göppingen,,,,info@cafetresor.de,Lorenc Lleshaj,https://www.cafetresor.de/impressum.html,site
Amadeus,70173,Stuttgart,,,,info@amadeus-stuttgart.de,iles des Servers gespeichert. Erfasst werden k\u00f6nnen die (1) verwendeten Brow,https://www.amadeus-stuttgart.de/,site
Alte Bauernstube,73252,Lenningen,,,,,,https://p2m-1.forsaledomain.net/true1.php?id=alt4q0tezibgefls,site
Dream Burger Point,70195,Stuttgart,,,,malyar.zaki@gmx.de,Herr Malyar Said Amirjan,https://dreamburgerpoint.com/impressum/,site
Alte Kelter,70327,Stuttgart,,,,frieder@wallenmaier.com,,http://www.altekelter.com/kontaktimpressum.html,site
Schwanen,70569,Stuttgart,,,,vorstand@schwanen-kaltental.de,ältig geprüft. Wir bemühen uns,https://schwanen-kaltental.de/impressum/,site
Gasthof Zur Linde,74193,Schwaigern,,,,eena@raiedl-md.ghslnciiw,rame{position:absolute;width:101%;height:100%;top:50%;left:50%;transform:translat,https://www.linde-schwaigern.de/impressum,site
Landgasthof Haigern,74388,Talheim,,,,info@landgasthof-haigern.de,alt erstellt. Für die Richtigkeit,https://www.landgasthof-haigern.de/impressum/,site
Alte Post,73329,Kuchen,,,,info@alte-post-kuchen.de,nL2pzP2lkPVVBLTEwNDI3NTY4NC0xIj48L3NjcmlwdD4NCjxzY3JpcHQ+DQp3aW5kb3cuZGF0YUxheWVy,https://ludwigheer.de/restaurant-alte-post/,site
Siegel Backkultur,70437,Stuttgart,,,,info@siegel-backkultur.de,"low"":""NONE""",https://www.siegel-backkultur.de/filialen,site
uuuhmami,69115,Heidelberg,,,,mamiknows@uuuhmami.com,"tohetphbbj0="" crossorigin=""anonymous"">",https://www.uuuhmami.com/impressum,site
Walk'sches Haus,76356,Weingarten (Baden),,,,info@walksches-haus.de,MYXllciA9IHdpbmRvdy5kYXRhTGF5ZXIgfHwgW107DQogCWZ1bmN0aW9uIGd0YWcoKXtkYXRhTGF5ZXIu,https://www.walksches-haus.de/,site
Dionysos,70437,Stuttgart,,,,,,http://www.dionysos-stuttgart.de/impressum_disclaimer.html,site
Waldhotel Bad Sulzburg,79295,Sulzburg,,,,info@waldhotelforyou.de,ältig zusammengestellten Angebote für einen unvergesslichen Aufenthalt. Ob romant,https://waldhotelforyou.de/,site
Barista,71083,Herrenberg,,,,ekemalelma@aol.com,,https://www.barista-cafe.com/impressum/,site
Zum Ochsen,79227,Schallstadt,,,,info@hotel-ochsen.de,zcz0iX2JybGJzLWZsdWlkLXdpZHRoLXZpZGVvLXdyYXBwZXIiPjxpZnJhbWUgdGl0bGU9IkhvdGVsdmlk,https://www.hotel-ochsen.de/,site
Hotel Restaurant Krone,79650,Schopfheim,,,,,,http://www.krone-wiechs.de/kontakt,site
Schwarzer Ritter,79227,Schallstadt,,,,info@schwarzer-ritter.de,,https://www.schwarzer-ritter.de/impressum.html,site
1821,72074,Tübingen,,,,events@1821tuebingen.de,"tohetphbbj0="" crossorigin=""anonymous"">",https://www.1821tuebingen.de/,site
Gasthaus Ochsen Taverne Hellas,89150,Laichingen,,,,info@Taverne-Hellas.net,VARoABQAAPwEnNxcHt2JiHoCAOGJiHoCAAAEAAAABAADh0Y3XXw889QALAgAAAAAA2TijFwAAAADZOKMX,https://taverne-hellas.net/,site
Wirtshaus Frohsinn,88682,Salem,,,,,"ullscreen"":null",https://www.wirtshaus-frohsinn.de/kontakt,site
Stogi,70327,Stuttgart,,,,info@stogi.de,,https://stogi.de/impressum/,site
Weinstube Forelle,72070,Tübingen,,,,info@weinstube-forelle.de,"stylesheet-63/omgf-stylesheet-63.css?ver=1666473254"" rel=""stylesheet"" property=""s",https://weinstube-forelle.de/de_de/,site
Fellini,70174,Stuttgart,,,,info@fellini-stuttgart.de,onts-css' href='https://fonts.googleapis.com/css?family=Karla:regular,https://www.fellini-stuttgart.de/,site
Krumme Brücke,72070,Tübingen,,,,,,http://www.krumme-bruecke.de/Impressum/impressum.html,site
Domaine1795,76532,Baden-Baden,,,,info@domaine1795.com,der Domaine 1795,https://domaine1795.com/,site
Knausbira Stüble,70329,Stuttgart,,,,benutzer@domain.com,"MfH6GJ_tbgIMMjgkMfH6GJNtbgIMMj2PMfH6GJNjbgIMMj2KMfH6GJvJbgIMMjIPMfqMYOEwWvgb.js""",https://www.knausbira-stueble.de/,site
Stern,72070,Tübingen,,,,,die Hand – von Bäckern über Wirte hin bis zu Brauereibesitzern,https://www.stern-tuebingen.de/stern.html,site
Mozart 3,70180,Stuttgart,,,,info@mozart3.de,dieser Website,http://mozart3.de/,site
"Weinstube im ""Alten Haus""",70329,Stuttgart,,,,info@im-alten-haus.de,ältiger inhaltlicher Kontrolle übernehmen wir keine Haftung für Inhalte externer,http://www.im-alten-haus.de/impressum,site
Bootshaus,71672,Marbach am Neckar,,,,info@bootshaus-marbach.de,ältiger inhaltlicher Kontrolle übernehmen wir keine Haftung für die Inhalte exter,https://www.bootshaus-marbach.de/seiten/impressum.html,site
Hotel & Restaurant Engel,88518,Herbertingen,,,,widget-runtime@3.83.13.css,von Drittanbietern zur Verfügung gestellt werden,https://engelherbertingen.de,site
Restaurant Cafe am Yachthafen,77694,Kehl,,,,info@restaurant-cafe-am-yachthafen.de,orm('optin',https://restaurant-cafe-am-yachthafen.de,site
Speckbrettle,79359,Riegel am Kaiserstuhl,,,,,oder Vorstand),https://www.activemind.de/generatoren/impressum/,site
"Koh Samui, Thai-Restaurant",76676,Graben-Neudorf,,,,info@reiterstube-koh-samui.de,,https://www.kohsamui-graben-neudorf.de/impressum/,site
Roberts,70174,Stuttgart,,,,info@roberts-stuttgart.de,,https://roberts-stuttgart.de/impressum/,site
Polizeisportverein Stuttgart,70372,Stuttgart,,,,info@psv-gaststaette-stuttgart.de,r gemäß §6 MDStV: Stavridis Fotios,https://www.psv-gaststaette-stuttgart.de/kontakt/impressum.html,site
Café Mohrenköpfle,71634,Ludwigsburg,,,,j.adamek@mohrenkoepfle-cafe.de,,https://www.mohrenkoepfle-cafe.de/kontakt/,site
Gasthaus Schützen,79346,Endingen am Kaiserstuhl,,,,c.dirr@gmx.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://schuetzen-endingen.de/impressum/,site
Trollinger,70178,Stuttgart,,,,info@trollinger-stuttgart.de,,https://www.trollinger-stuttgart.de/impressum/,site
Park-Restaurant Donaueschingen,78166,Donaueschingen,,,,parkrestaurant-donau@t-online.de,Güney Birdüzer,http://www.parkrestaurant-donaueschingen.de/,site
Dielbuckschänke,79346,Endingen am Kaiserstuhl,,,,info@weingut-schneider-endingen.de,alt erstellt. Für die Richtigkeit,http://www.weingut-schneider-endingen.de/impressum.html,site
Bulgogi Queen,70173,Stuttgart,,,,jf_qiu@hotmail.comUmsatzsteuerUmsatzsteuer,Qiu JianfengKontaktTel.: 071123849375E-Mail: jf_qiu@hotmail.comUmsatzsteuerUmsatz,https://bulgogi-queen.de/impressum,site
Brauhaus Eins,70174,Stuttgart,,,,info@brauhaus-eins.de,,https://www.brauhaus-eins.de/impressum/,site
Schützenhaus,70771,Leinfelden-Echterdingen,,,,info@mdm-gastro.de,nL2pzP2lkPVVBLTIxMTQyNjk1MC0xIj48L3NjcmlwdD4NCjxzY3JpcHQ+DQp3aW5kb3cuZGF0YUxheWVy,https://schuetzenhaus-musberg.de/,site
Gasthof Landhotel Hirsch,72813,St. Johann,,,,kontakt@hirsch-wuertingen.de,r gemäß § 6 MDStV:,https://hirsch-wuertingen.de/sonstiges/impressum,site
Hirsch,76532,Baden-Baden,,,,info@hirsch-haueneberstein.de,poppins-css' href='https://fonts.googleapis.com/css?family=Poppins:100,https://hirsch-haueneberstein.de/,site
Zur Sonnenalb,72820,Sonnenbühl,,,,,,https://azs.forsaledomain.net/start.php?id=zurvhhb8jjj4ew8g,site
Landgasthaus Kreuz,76461,Muggensturm,,,,,,http://kreuz-muggensturm.com/impressum,site
Restaurant Ochsen,73765,Neuhausen auf den Fildern,,,,Anfrage@highclass-catering.de,,https://highclass-catering.de//kontakt,site
Restaurant Mühlenbach,79110,Freiburg im Breisgau,,,,info@hirschen-freiburg.de,,https://www.hirschen-freiburg.de/kontakt/,site
Cafe Restaurant Rotenhans,73765,Neuhausen auf den Fildern,,,,info@rotenhans.de,zcz0idGktd2lkZ2V0IiBzdHlsZT0iZGlzcGxheTogbm9uZSI+PHRlbXBsYXRlIGlkPSJ0cnVzdGluZGV4,https://rotenhans.de/,site
Gasthof Kellerhaus,73433,Aalen,,,,info@kellerhaus-oberalfingen.de,Michael Müller,https://www.kellerhaus-oberalfingen.de/impressum,site
D'r Löwen,88319,Aitrach,,,,mail@loewen-aitrach.de,der,https://www.loewen-aitrach.de/impressum/,site
Pilsbar Dorfstüble,88486,Kirchberg an der Iller,,,,info@pilsbar-dorfstueble.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der,http://www.pilsbar-dorfstueble.de/impressum.html,site
Malzwerk,68169,Mannheim,,,,info@malzwerk-mannheim.de,Florian Eberherr,https://malzwerk-mannheim.de/,site
Landgasthof Schutterzeller Mühle,77743,Neuried,,,,,Bernd Zibold,http://schutterzellermuehle.de/impressum/,site
Zum Löwen,74542,Braunsbach,,,,info@zum-loewen-braunsbach.de,,https://www.zum-loewen-braunsbach.de/impressum/,site
Waldgaststätte Scherrhof,76534,Baden-Baden,,,,info@waldgasthaus-scherrhof.de,,https://www.waldgasthaus-scherrhof.de/impressum/,site
Ristorante & Pizzeria König,71069,Sindelfingen,,,,,Anna-Maria Di Dio,http://www.ristorante-pizzeria-koenig.de/kontakt/,site
Da Piero,71131,Jettingen,,,,team@dapiero-jettingen.de,"Twvc2NyaXB0Pg==""",https://dapiero-jettingen.de/impressum/,site
Hirschgraben,70771,Leinfelden-Echterdingen,,,,kraemer@hirschgraben.com,,https://www.hirschgraben.com/impressum/,site
Restaurant Ramsbachtal da Mariusz,70599,Stuttgart,,,,mhgn@wp.pl,XkKsZYUZGK1YemU6nU7Vu36ddff53jOLPZ/IhPer3e7XaxLLt5dUwm06HDh9fW1oZ/O5xIJAqFQjy+Igi,https://www.tsv-birkach.de/verein/tsv-gaststaette-ramsbachtal,site
café tass,73230,Kirchheim unter Teck,,,,cafetass@gmx.de,jZT0icHJlc2VydmUiPgogICAgICA8cGF0aCBkPSJNMjIsNC40bC0yLjctMi4zQzE5LjIsMiwxOS4xLDIs,https://www.cafetass.de/,site
Pop's Burger,73230,Kirchheim unter Teck,,,,esslingen@pops-burger.de,"DtnBwaW5nZW6SARRoYW1idXJnZXJfcmVzdGF1cmFudOABAA!16s%2Fg%2F11qh8rhzj2?entry=ttu"">P",https://pops-burger.de,site
Ammos,73230,Kirchheim unter Teck,,,,,iles,https://www.ammos-kirchheim.de/,site
Heslacher Weinstube,70199,Stuttgart,,,,fragen@webagentur.at,,https://webagentur.at/impressum,site
Seehaus Schuttern,77948,Friesenheim,,,,seehaus-schuttern@web.de,ried Birk,https://www.seehaus-schuttern.de,site
Bella Italia,76437,Rastatt,,,,,,https://www.bellaitalia-rastatt.com/impressum.html,site
Hirsch,89081,Ulm,,,,info@hirsch-ulm.de,,https://www.hirsch-ulm.de/impressum/,site
Braustübl Hatz-Moninger,76185,Karlsruhe,,,,info@braustuebl-ka.de,VARoABQAAPwEnNxcHt2JiHoCAOGJiHoCAAAEAAAABAADh0Y3XXw889QALAgAAAAAA2TijFwAAAADZOKMX,https://braustuebl-ka.de,site
Kultweine-Kochwelten-Kunststücke,70329,Stuttgart,,,,widget-runtime@3.83.13.css,von Drittanbietern zur Verfügung gestellt werden,https://sonja-lenz.de,site
Gasthof Ochsen,71272,Renningen,,,,,,https://ochsen-renningen.de/impressum,site
Schnitzelparadies FC Germania,76297,Stutensee,,,,Schnitzelparadies@hotmail.com,wLzEuMC9zVHlwZS9SZXNvdXJjZVJlZiMiIHhtcDpDcmVhdG9yVG9vbD0iQWRvYmUgUGhvdG9zaG9wIENT,https://schnitzelparadies-stutensee.de:443/?lang=de,site
Mikomi Sushi & Grill,70563,Stuttgart,,,,info@mikomi-sushi.de,,https://mikomi-sushi.de/impressum-2/,site
Becks Reutlingen,72762,Reutlingen,,,,info@becks-restaurant.de,,https://becks-restaurant.de/impressum/,site
Dammert,78050,Villingen-Schwenningen,,,,info@trendmediawerbung.de,Arwed Dammert,http://www.cafe-dammert.de/impressum.html,site
Linde,89522,Heidenheim,,,,linde@heidenheim.com,,https://linde-heidenheim.de/impressum/,site
Bistro Knopf,89537,Giengen an der Brenz,,,,info@steiff.com,Frank Rheinboldt (CEO),https://www.steiff.com/de-de/i/impressum,site
Waldcafe Muckensee,73547,Lorch,,,,info@hotel-muckensee.de,verantwortlich.,http://muckensee.de/impressum,site
Puccini,76437,Rastatt,,,,info@puccini-rastatt.de,Andrea Baroncino,https://www.puccini-rastatt.de/impressum,site
